time, seq_cnt, nlos, distance, azimuth, azimuth_fom, elevation, elevation_fom, rssi, pdoa1, pdoa2
2025-12-18 16:58:20.954,277,0,98,-17.1,100,-59.6,100,-79.5,44.2,-97.8
2025-12-18 16:58:21.154,278,0,97,-20.2,100,-54.4,100,-80.0,49.8,-94.4
2025-12-18 16:58:21.353,279,0,95,-18.3,100,-54.0,100,-80.5,45.0,-93.1
2025-12-18 16:58:21.548,280,0,101,-18.5,100,-57.1,100,-79.5,46.7,-96.6
2025-12-18 16:58:21.753,281,0,96,-17.5,100,-56.9,100,-79.5,44.3,-95.7
2025-12-18 16:58:21.948,282,0,99,-18.2,100,-56.0,100,-81.0,45.7,-95.3
2025-12-18 16:58:22.149,283,0,98,-18.4,100,-54.4,100,-80.5,45.4,-93.6
2025-12-18 16:58:22.354,284,0,98,-17.1,100,-57.6,100,-80.0,43.7,-96.0
2025-12-18 16:58:22.554,285,0,99,-19.1,100,-56.0,100,-80.0,47.7,-95.8
2025-12-18 16:58:22.754,286,0,94,-18.0,100,-53.1,100,-80.5,43.8,-92.0
2025-12-18 16:58:22.954,287,0,98,-18.2,100,-56.5,100,-79.5,45.9,-95.8
2025-12-18 16:58:23.154,288,0,92,-17.7,100,-55.7,100,-80.5,44.3,-94.6
2025-12-18 16:58:23.354,289,0,91,-17.9,100,-57.3,100,-80.0,45.5,-96.4
2025-12-18 16:58:23.554,290,0,99,-18.2,100,-55.8,100,-80.0,45.6,-95.0
2025-12-18 16:58:23.754,291,0,101,-19.1,100,-52.9,100,-80.0,46.4,-92.2
2025-12-18 16:58:23.954,292,0,99,-17.2,100,-59.6,100,-80.0,44.6,-97.9
2025-12-18 16:58:24.153,293,0,98,-17.5,100,-57.6,100,-80.0,44.6,-96.3
2025-12-18 16:58:24.353,294,0,94,-20.4,100,-54.9,100,-79.0,50.5,-95.1
2025-12-18 16:58:24.553,295,0,97,-18.3,100,-55.3,100,-80.0,45.5,-94.5
2025-12-18 16:58:24.753,296,0,98,-17.4,100,-56.7,100,-79.5,43.9,-95.4
2025-12-18 16:58:24.953,297,0,98,-18.4,100,-54.3,100,-79.5,45.3,-93.5
2025-12-18 16:58:25.154,298,0,100,-17.2,100,-59.4,100,-79.5,44.4,-97.7
2025-12-18 16:58:25.354,299,0,97,-18.5,100,-56.8,100,-80.0,46.6,-96.3
2025-12-18 16:58:25.554,300,0,100,-17.5,100,-57.8,100,-81.0,44.6,-96.5
2025-12-18 16:58:25.754,301,0,99,-16.9,100,-59.9,100,-79.5,43.9,-97.8
2025-12-18 16:58:25.954,302,0,99,-17.6,100,-57.2,100,-79.5,44.7,-96.0
2025-12-18 16:58:26.149,303,0,97,-18.5,100,-56.5,100,-80.5,46.5,-100.1
2025-12-18 16:58:26.354,304,0,94,-18.2,100,-56.9,100,-80.0,45.9,-96.1
2025-12-18 16:58:26.554,305,0,99,-18.8,100,-57.8,100,-80.0,47.8,-102.5
2025-12-18 16:58:26.754,306,0,99,-18.2,100,-52.7,100,-80.0,44.1,-91.7
2025-12-18 16:58:26.953,307,0,97,-18.2,100,-56.6,100,-80.5,45.9,-95.8
2025-12-18 16:58:27.153,308,0,96,-22.3,100,-54.2,100,-80.0,55.2,-95.1
2025-12-18 16:58:27.353,309,0,103,-17.9,100,-59.0,100,-79.5,46.1,-98.1
2025-12-18 16:58:27.553,310,0,96,-18.1,100,-57.0,100,-80.0,45.7,-96.1
2025-12-18 16:58:27.753,311,0,100,-19.0,100,-57.4,100,-79.5,48.1,-101.6
2025-12-18 16:58:27.953,312,0,96,-17.7,100,-57.8,100,-80.5,45.1,-96.7
2025-12-18 16:58:28.154,313,0,91,-17.0,100,-58.7,100,-80.0,43.8,-96.9
2025-12-18 16:58:28.354,314,0,96,-17.2,100,-60.0,100,-79.5,44.6,-98.4
2025-12-18 16:58:28.549,315,0,92,-18.3,100,-54.5,100,-80.5,45.2,-93.7
2025-12-18 16:58:28.754,316,0,98,-17.9,100,-54.7,100,-81.0,44.2,-93.7
2025-12-18 16:58:28.954,317,0,92,-18.3,100,-58.5,100,-80.5,46.8,-98.0
2025-12-18 16:58:29.154,318,0,98,-18.9,100,-57.5,100,-79.5,47.6,-97.4
2025-12-18 16:58:29.354,319,0,99,-17.4,100,-57.1,100,-80.0,43.9,-95.7
2025-12-18 16:58:29.554,320,0,98,-19.6,100,-52.6,100,-79.5,47.5,-91.9
2025-12-18 16:58:29.754,321,0,94,-17.8,100,-54.4,100,-80.5,43.8,-93.3
2025-12-18 16:58:29.953,322,0,92,-17.8,100,-54.8,100,-80.0,44.2,-93.7
2025-12-18 16:58:30.148,323,0,100,-19.9,100,-53.2,100,-80.0,48.5,-92.8
2025-12-18 16:58:30.353,324,0,98,-19.0,100,-56.9,100,-80.5,47.8,-96.8
2025-12-18 16:58:30.553,325,0,93,-18.6,100,-53.6,100,-81.5,45.4,-92.7
2025-12-18 16:58:30.753,326,0,99,-18.5,100,-56.2,100,-80.0,46.6,-95.7
2025-12-18 16:58:30.953,327,0,91,-17.9,100,-55.6,100,-80.0,44.6,-94.6
2025-12-18 16:58:31.154,328,0,97,-18.0,100,-57.2,100,-80.0,45.6,-96.3
2025-12-18 16:58:31.354,329,0,103,-17.1,100,-60.0,100,-80.0,44.5,-101.6
2025-12-18 16:58:31.554,330,0,94,-17.0,100,-59.0,100,-79.5,43.9,-97.2
2025-12-18 16:58:31.754,331,0,97,-18.5,100,-56.2,100,-80.5,46.4,-95.7
2025-12-18 16:58:31.954,332,0,99,-19.9,100,-52.7,100,-80.5,48.4,-92.0
2025-12-18 16:58:32.149,333,0,100,-17.6,100,-58.2,100,-80.0,45.0,-97.0
2025-12-18 16:58:32.354,334,0,94,-18.4,100,-54.1,100,-80.0,45.3,-93.2
2025-12-18 16:58:32.548,335,0,95,-19.2,100,-57.7,100,-81.0,48.7,-102.3
2025-12-18 16:58:32.754,336,0,100,-19.9,100,-55.8,100,-79.5,49.5,-96.1
2025-12-18 16:58:32.953,337,0,97,-18.2,100,-53.9,100,-81.0,44.7,-93.0
2025-12-18 16:58:33.153,338,0,100,-17.8,100,-57.5,100,-80.0,45.4,-96.5
2025-12-18 16:58:33.353,339,0,95,-18.5,100,-54.3,100,-80.5,45.7,-93.6
2025-12-18 16:58:33.553,340,0,95,-17.7,100,-55.5,100,-80.0,44.0,-94.4
2025-12-18 16:58:33.753,341,0,98,-19.8,100,-54.5,100,-80.0,48.9,-94.4
2025-12-18 16:58:33.953,342,0,103,-19.6,100,-53.5,100,-80.5,47.8,-92.9
2025-12-18 16:58:34.153,343,0,99,-17.5,100,-57.5,100,-80.5,44.5,-96.2
2025-12-18 16:58:34.354,344,0,96,-18.5,100,-56.0,100,-79.5,46.4,-95.5
2025-12-18 16:58:34.554,345,0,97,-18.0,100,-54.8,100,-80.0,44.6,-93.9
2025-12-18 16:58:34.754,346,0,93,-19.2,100,-55.5,100,-80.0,47.8,-95.3
2025-12-18 16:58:34.954,347,0,101,-17.8,100,-58.7,100,-79.5,45.8,-97.7
2025-12-18 16:58:35.154,348,0,105,-17.8,100,-55.9,100,-80.0,44.5,-94.9
2025-12-18 16:58:35.354,349,0,98,-19.5,100,-51.8,100,-80.0,47.0,-90.8
2025-12-18 16:58:35.553,350,0,87,-18.5,100,-54.7,100,-81.0,45.8,-94.0
2025-12-18 16:58:35.753,351,0,95,-18.9,100,-56.6,100,-80.5,47.3,-96.3
2025-12-18 16:58:35.953,352,0,96,-19.4,100,-55.3,100,-80.0,48.2,-95.2
2025-12-18 16:58:36.153,353,0,92,-20.4,100,-51.6,100,-79.5,49.1,-90.6
2025-12-18 16:58:36.353,354,0,98,-18.9,100,-55.8,100,-81.0,47.1,-95.4
2025-12-18 16:58:36.553,355,0,99,-17.0,100,-57.4,100,-80.0,43.2,-95.6
2025-12-18 16:58:36.753,356,0,98,-18.7,100,-54.8,100,-80.5,46.3,-94.2
2025-12-18 16:58:36.953,357,0,95,-17.7,100,-55.9,100,-80.0,44.3,-94.7
2025-12-18 16:58:37.148,358,0,102,-17.8,100,-55.9,100,-80.0,44.5,-94.8
2025-12-18 16:58:37.354,359,0,94,-18.9,100,-57.9,100,-81.5,47.8,-97.8
2025-12-18 16:58:37.554,360,0,95,-17.8,100,-55.1,100,-79.5,44.1,-94.0
2025-12-18 16:58:37.754,361,0,101,-19.1,100,-54.1,100,-81.0,46.9,-93.6
2025-12-18 16:58:37.954,362,0,99,-18.2,100,-55.8,100,-80.0,45.6,-95.0
2025-12-18 16:58:38.154,363,0,97,-18.8,100,-50.8,100,-80.0,44.6,-89.7
2025-12-18 16:58:38.353,364,0,98,-17.7,100,-55.1,100,-80.0,43.9,-93.9
2025-12-18 16:58:38.553,365,0,99,-19.2,100,-54.5,100,-80.0,47.2,-94.1
2025-12-18 16:58:38.754,366,0,102,-18.2,100,-55.1,100,-80.0,45.1,-94.2
2025-12-18 16:58:38.953,367,0,97,-19.8,100,-53.5,100,-79.5,48.5,-93.1
2025-12-18 16:58:39.148,368,0,97,-18.6,100,-52.5,100,-81.5,45.0,-91.5
2025-12-18 16:58:39.353,369,0,98,-18.5,100,-55.1,100,-80.0,45.9,-94.4
2025-12-18 16:58:39.553,370,0,98,-17.9,100,-56.3,100,-80.0,44.9,-95.3
2025-12-18 16:58:39.753,371,0,98,-19.2,100,-53.5,100,-80.0,46.8,-92.9
2025-12-18 16:58:39.953,372,0,99,-17.3,100,-57.5,100,-80.0,43.9,-96.0
2025-12-18 16:58:40.148,373,0,103,-17.9,100,-54.8,100,-80.0,44.3,-93.8
2025-12-18 16:58:40.354,374,0,96,-17.5,100,-58.8,100,-80.0,45.1,-97.5
2025-12-18 16:58:40.554,375,0,95,-17.5,100,-60.0,100,-80.0,45.5,-98.9
2025-12-18 16:58:40.754,376,0,103,-18.7,100,-53.9,100,-81.0,46.0,-93.2
2025-12-18 16:58:40.954,377,0,102,-19.5,100,-51.5,100,-81.0,46.9,-90.5
2025-12-18 16:58:41.154,378,0,99,-19.5,100,-54.7,100,-80.0,48.0,-94.5
2025-12-18 16:58:41.354,379,0,98,-19.2,100,-52.9,100,-80.0,46.7,-92.2
2025-12-18 16:58:41.553,380,0,98,-20.1,100,-56.3,100,-80.0,50.5,-96.9
2025-12-18 16:58:41.753,381,0,92,-17.6,100,-57.2,100,-79.5,44.7,-96.0
2025-12-18 16:58:41.953,382,0,98,-20.0,100,-56.0,100,-79.5,49.8,-96.4
2025-12-18 16:58:42.153,383,0,94,-19.6,100,-54.4,100,-80.0,48.2,-94.1
2025-12-18 16:58:42.353,384,0,90,-19.6,100,-55.7,100,-79.0,48.8,-95.8
2025-12-18 16:58:42.553,385,0,97,-19.9,100,-51.6,100,-80.5,47.8,-90.6
2025-12-18 16:58:42.753,386,0,101,-18.6,100,-53.1,100,-80.5,45.4,-92.2
2025-12-18 16:58:42.953,387,0,105,-17.5,100,-59.8,100,-79.5,45.5,-98.5
2025-12-18 16:58:43.153,388,0,100,-17.4,100,-56.1,100,-80.5,43.6,-94.8
2025-12-18 16:58:43.354,389,0,95,-18.1,100,-56.8,100,-79.0,45.8,-96.0
2025-12-18 16:58:43.554,390,0,101,-19.0,100,-53.6,100,-81.0,46.4,-93.0
2025-12-18 16:58:43.754,391,0,97,-17.6,100,-59.6,100,-80.5,45.5,-98.3
2025-12-18 16:58:43.954,392,0,94,-18.2,100,-58.5,100,-79.5,46.7,-97.9
2025-12-18 16:58:44.154,393,0,99,-19.0,100,-53.3,100,-80.0,46.2,-92.6
2025-12-18 16:58:44.353,394,0,94,-17.8,100,-54.6,100,-80.0,44.1,-93.5
2025-12-18 16:58:44.553,395,0,99,-18.1,100,-54.2,100,-80.5,44.6,-93.2
2025-12-18 16:58:44.753,396,0,101,-18.6,100,-55.2,100,-81.0,46.2,-94.6
2025-12-18 16:58:44.953,397,0,97,-17.9,100,-55.6,100,-80.0,44.6,-94.6
2025-12-18 16:58:45.153,398,0,99,-18.0,100,-53.9,100,-80.5,44.1,-92.9
2025-12-18 16:58:45.353,399,0,98,-19.1,100,-53.7,100,-80.5,46.6,-93.1
2025-12-18 16:58:45.553,400,0,94,-19.0,100,-55.8,100,-80.5,47.2,-95.5
2025-12-18 16:58:45.753,401,0,99,-20.2,100,-49.4,100,-80.0,47.7,-87.7
2025-12-18 16:58:45.953,402,0,100,-17.7,100,-54.7,100,-80.5,43.8,-93.6
2025-12-18 16:58:46.153,403,0,103,-18.4,100,-53.4,100,-80.0,44.9,-92.5
2025-12-18 16:58:46.354,404,0,103,-19.6,100,-57.2,100,-80.0,49.4,-97.7
2025-12-18 16:58:46.554,405,0,97,-17.0,100,-58.7,100,-80.5,43.8,-96.9
2025-12-18 16:58:46.754,406,0,96,-18.6,100,-54.9,100,-79.5,46.1,-94.2
2025-12-18 16:58:46.954,407,0,98,-17.1,100,-60.0,100,-79.5,44.5,-98.6
2025-12-18 16:58:47.153,408,0,100,-19.2,100,-56.3,100,-80.5,48.1,-96.2
2025-12-18 16:58:47.353,409,0,93,-18.2,100,-55.6,100,-79.5,45.6,-94.8
2025-12-18 16:58:47.553,410,0,98,-17.3,100,-58.1,100,-80.5,44.2,-96.6
2025-12-18 16:58:47.753,411,0,93,-19.8,100,-54.1,100,-79.5,48.8,-93.9
2025-12-18 16:58:47.953,412,0,97,-20.2,100,-53.5,100,-79.5,49.6,-93.2
2025-12-18 16:58:48.153,413,0,98,-19.5,100,-54.7,100,-80.0,48.1,-94.5
2025-12-18 16:58:48.353,414,0,99,-17.6,100,-60.0,100,-80.5,45.8,-98.8
2025-12-18 16:58:48.553,415,0,103,-18.8,100,-52.3,100,-80.0,45.4,-91.4
2025-12-18 16:58:48.753,416,0,100,-18.7,100,-57.0,100,-80.0,47.2,-96.7
2025-12-18 16:58:48.953,417,0,104,-17.3,100,-56.7,100,-80.5,43.7,-95.3
2025-12-18 16:58:49.153,418,0,95,-20.2,100,-54.2,100,-79.5,49.9,-94.2
2025-12-18 16:58:49.354,419,0,97,-17.3,100,-60.0,100,-81.0,44.9,-98.5
2025-12-18 16:58:49.554,420,0,93,-21.7,100,-52.4,100,-80.0,52.9,-92.0
2025-12-18 16:58:49.753,421,0,98,-18.1,100,-54.8,100,-79.0,44.9,-93.9
2025-12-18 16:58:49.953,422,0,98,-18.4,100,-54.7,100,-79.5,45.6,-94.0
2025-12-18 16:58:50.154,423,0,93,-18.0,100,-59.2,100,-79.5,46.5,-98.4
2025-12-18 16:58:50.353,424,0,99,-19.0,100,-54.3,100,-80.0,46.6,-93.8
2025-12-18 16:58:50.553,425,0,95,-18.9,100,-57.7,100,-79.5,47.8,-97.7
2025-12-18 16:58:50.753,426,0,102,-19.5,100,-53.1,100,-80.5,47.6,-92.5
2025-12-18 16:58:50.953,427,0,100,-17.3,100,-60.0,100,-79.5,44.9,-98.7
2025-12-18 16:58:51.153,428,0,99,-18.2,100,-55.8,100,-79.5,45.5,-95.0
2025-12-18 16:58:51.353,429,0,97,-19.5,100,-55.4,100,-80.5,48.3,-95.3
2025-12-18 16:58:51.554,430,0,98,-19.4,100,-57.7,100,-80.0,49.1,-98.1
2025-12-18 16:58:51.753,431,0,97,-19.9,100,-51.1,100,-81.0,47.6,-90.0
2025-12-18 16:58:51.953,432,0,101,-17.0,100,-60.0,100,-80.0,44.3,-98.6
2025-12-18 16:58:52.153,433,0,102,-20.2,100,-55.6,100,-80.5,50.3,-96.1
2025-12-18 16:58:52.354,434,0,98,-17.7,100,-56.8,100,-80.5,44.8,-95.8
2025-12-18 16:58:52.554,435,0,98,-18.6,100,-52.3,100,-80.5,44.8,-91.4
2025-12-18 16:58:52.753,436,0,98,-17.5,100,-56.9,100,-80.5,44.3,-95.7
2025-12-18 16:58:52.953,437,0,99,-19.0,100,-54.0,100,-80.5,46.5,-93.4
2025-12-18 16:58:53.153,438,0,98,-21.0,100,-50.8,100,-80.0,50.4,-89.6
2025-12-18 16:58:53.353,439,0,99,-17.3,100,-59.7,100,-80.0,44.8,-98.0
2025-12-18 16:58:53.553,440,0,95,-18.0,100,-55.0,100,-80.0,44.6,-94.1
2025-12-18 16:58:53.753,441,0,101,-20.0,100,-54.3,100,-80.0,49.4,-94.2
2025-12-18 16:58:53.953,442,0,101,-18.0,100,-55.6,100,-80.5,44.9,-94.6
2025-12-18 16:58:54.153,443,0,99,-17.7,100,-56.0,100,-79.5,44.5,-94.9
2025-12-18 16:58:54.353,444,0,93,-17.0,100,-60.0,100,-79.5,44.2,-98.1
2025-12-18 16:58:54.553,445,0,106,-17.3,100,-58.9,100,-79.5,44.5,-97.3
2025-12-18 16:58:54.753,446,0,97,-17.8,100,-59.8,100,-79.5,46.2,-98.8
2025-12-18 16:58:54.953,447,0,96,-20.1,100,-55.4,100,-79.5,49.9,-95.7
2025-12-18 16:58:55.153,448,0,104,-17.7,100,-55.3,100,-81.0,44.0,-94.2
2025-12-18 16:58:55.354,449,0,95,-18.2,100,-55.2,100,-80.0,45.2,-94.4
2025-12-18 16:58:55.553,450,0,96,-17.4,100,-59.1,100,-80.0,44.9,-97.6
2025-12-18 16:58:55.748,451,0,106,-18.5,100,-56.1,100,-80.0,46.3,-95.5
2025-12-18 16:58:55.953,452,0,94,-18.6,100,-52.7,100,-80.0,45.0,-91.8
2025-12-18 16:58:56.153,453,0,98,-18.1,100,-54.8,100,-80.0,44.9,-93.8
2025-12-18 16:58:56.353,454,0,93,-18.3,100,-56.1,100,-80.5,46.0,-95.4
2025-12-18 16:58:56.553,455,0,96,-18.1,100,-54.3,100,-80.5,44.7,-93.4
2025-12-18 16:58:56.748,456,0,103,-18.2,100,-54.6,100,-80.0,45.1,-93.8
2025-12-18 16:58:56.953,457,0,97,-20.9,100,-55.0,100,-80.0,51.9,-95.5
2025-12-18 16:58:57.153,458,0,102,-18.1,100,-58.9,100,-79.5,46.6,-98.2
2025-12-18 16:58:57.353,459,0,97,-17.8,100,-58.3,100,-81.0,45.5,-97.2
2025-12-18 16:58:57.553,460,0,97,-18.3,100,-54.1,100,-79.5,45.1,-93.2
2025-12-18 16:58:57.753,461,0,96,-17.3,100,-57.5,100,-80.5,44.1,-96.1
2025-12-18 16:58:57.953,462,0,102,-17.7,100,-55.6,100,-81.0,44.2,-94.5
2025-12-18 16:58:58.153,463,0,103,-17.9,100,-55.1,100,-80.0,44.4,-94.1
2025-12-18 16:58:58.348,464,0,100,-18.5,100,-57.1,100,-79.5,46.9,-96.7
2025-12-18 16:58:58.553,465,0,101,-17.4,100,-57.9,100,-80.0,44.4,-96.5
2025-12-18 16:58:58.753,466,0,99,-19.8,100,-51.0,100,-79.0,47.3,-89.9
2025-12-18 16:58:58.953,467,0,100,-19.0,100,-53.7,100,-80.5,46.4,-93.0
2025-12-18 16:58:59.153,468,0,99,-17.9,100,-54.3,100,-80.0,44.1,-93.3
2025-12-18 16:58:59.353,469,0,98,-18.4,100,-57.1,100,-80.0,46.6,-96.5
2025-12-18 16:58:59.553,470,0,104,-17.7,100,-54.5,100,-79.5,43.8,-93.4
2025-12-18 16:58:59.753,471,0,98,-19.4,100,-54.7,100,-80.5,47.9,-94.4
2025-12-18 16:58:59.953,472,0,100,-18.1,100,-54.8,100,-80.5,44.9,-93.9
2025-12-18 16:59:00.153,473,0,100,-18.4,100,-57.2,100,-79.5,46.6,-96.6
2025-12-18 16:59:00.353,474,0,101,-17.8,100,-56.5,100,-80.5,44.7,-95.4
2025-12-18 16:59:00.553,475,0,105,-21.1,100,-54.1,100,-80.5,52.1,-94.5
2025-12-18 16:59:00.753,476,0,100,-17.4,100,-58.5,100,-79.5,44.6,-97.1
2025-12-18 16:59:00.953,477,0,98,-19.8,100,-54.9,100,-80.0,48.9,-94.8
2025-12-18 16:59:01.153,478,0,94,-17.5,100,-58.4,100,-80.0,44.8,-97.0
2025-12-18 16:59:01.353,479,0,96,-17.5,100,-57.0,100,-80.0,44.2,-95.7
2025-12-18 16:59:01.553,480,0,100,-18.2,100,-54.6,100,-79.0,45.0,-93.7
2025-12-18 16:59:01.753,481,0,99,-19.3,100,-55.6,100,-80.5,48.0,-95.5
2025-12-18 16:59:01.953,482,0,98,-18.0,100,-55.4,100,-81.0,44.9,-94.4
2025-12-18 16:59:02.153,483,0,105,-18.4,100,-57.4,100,-80.0,46.7,-96.9
2025-12-18 16:59:02.353,484,0,100,-18.3,100,-55.6,100,-79.5,45.7,-94.9
2025-12-18 16:59:02.553,485,0,98,-19.5,100,-55.4,100,-79.5,48.6,-95.4
2025-12-18 16:59:02.753,486,0,96,-21.3,100,-54.6,100,-79.5,52.7,-95.2
2025-12-18 16:59:02.953,487,0,99,-18.4,100,-55.1,100,-80.0,45.7,-94.4
2025-12-18 16:59:03.153,488,0,100,-18.2,100,-56.7,100,-80.0,46.0,-96.0
2025-12-18 16:59:03.353,489,0,97,-19.3,100,-54.0,100,-81.0,47.4,-93.5
2025-12-18 16:59:03.553,490,0,101,-18.4,100,-56.5,100,-79.5,46.2,-95.8
2025-12-18 16:59:03.753,491,0,99,-18.5,100,-55.5,100,-79.5,46.2,-94.9
2025-12-18 16:59:03.953,492,0,97,-18.8,100,-51.2,100,-79.5,44.9,-90.1
2025-12-18 16:59:04.152,493,0,99,-17.7,100,-56.6,100,-80.5,44.6,-95.5
2025-12-18 16:59:04.352,494,0,96,-18.3,100,-53.9,100,-80.0,44.8,-93.0
2025-12-18 16:59:04.554,495,0,97,-21.2,100,-52.8,100,-80.0,51.8,-92.5
2025-12-18 16:59:04.753,496,0,95,-17.5,100,-56.9,100,-80.0,44.2,-95.6
2025-12-18 16:59:04.953,497,0,104,-17.4,100,-58.1,100,-80.0,44.4,-96.7
2025-12-18 16:59:05.153,498,0,94,-19.5,100,-55.3,100,-80.0,48.4,-95.2
2025-12-18 16:59:05.353,499,0,105,-20.1,100,-54.1,100,-79.5,49.5,-94.0
2025-12-18 16:59:05.553,500,0,102,-17.0,100,-56.8,100,-80.5,42.9,-95.1
2025-12-18 16:59:05.753,501,0,97,-19.1,100,-53.8,100,-80.0,46.8,-93.2
2025-12-18 16:59:05.953,502,0,99,-17.5,100,-58.2,100,-80.0,44.7,-96.9
2025-12-18 16:59:06.153,503,0,98,-18.2,100,-56.2,100,-81.5,45.8,-95.4
2025-12-18 16:59:06.353,504,0,101,-19.0,100,-56.5,100,-80.0,47.6,-96.4
2025-12-18 16:59:06.553,505,0,102,-19.4,100,-54.0,100,-79.5,47.5,-93.5
2025-12-18 16:59:06.753,506,0,97,-16.9,100,-60.0,100,-80.0,44.0,-98.6
2025-12-18 16:59:06.952,507,0,98,-16.7,100,-59.5,100,-79.5,43.3,-97.2
2025-12-18 16:59:07.153,508,0,100,-17.9,100,-56.7,100,-80.0,45.2,-95.8
2025-12-18 16:59:07.353,509,0,97,-17.5,100,-59.2,100,-79.0,45.1,-97.8
2025-12-18 16:59:07.552,510,0,99,-19.9,100,-55.5,100,-79.5,49.4,-95.7
2025-12-18 16:59:07.753,511,0,97,-21.8,100,-51.9,100,-79.5,53.0,-91.2
2025-12-18 16:59:07.953,512,0,100,-19.3,100,-57.1,100,-79.5,48.6,-101.2
2025-12-18 16:59:08.153,513,0,104,-17.3,100,-60.0,100,-81.0,44.9,-98.6
2025-12-18 16:59:08.353,514,0,102,-19.2,100,-53.3,100,-79.5,46.8,-92.6
2025-12-18 16:59:08.553,515,0,101,-19.1,100,-55.4,100,-79.5,47.4,-95.1
2025-12-18 16:59:08.753,516,0,101,-17.9,100,-57.7,100,-80.0,45.6,-96.8
2025-12-18 16:59:08.953,517,0,103,-19.4,100,-57.2,100,-79.5,49.0,-97.5
2025-12-18 16:59:09.153,518,0,104,-17.9,100,-56.0,100,-78.5,45.0,-95.0
2025-12-18 16:59:09.353,519,0,103,-18.2,100,-53.8,100,-79.5,44.6,-92.9
2025-12-18 16:59:09.553,520,0,101,-17.4,100,-58.4,100,-79.5,44.5,-97.0
2025-12-18 16:59:09.753,521,0,98,-20.7,100,-53.2,100,-80.0,50.6,-93.0
2025-12-18 16:59:09.953,522,0,103,-18.4,100,-55.6,100,-80.0,45.9,-94.9
2025-12-18 16:59:10.153,523,0,98,-19.9,100,-55.8,100,-79.5,49.8,-96.1
2025-12-18 16:59:10.352,524,0,104,-17.4,100,-57.8,100,-80.0,44.4,-96.4
2025-12-18 16:59:10.552,525,0,97,-18.9,100,-58.9,100,-79.0,48.2,-99.1
2025-12-18 16:59:10.753,526,0,100,-18.6,100,-54.6,100,-80.0,46.0,-93.9
2025-12-18 16:59:10.953,527,0,101,-20.8,100,-53.2,100,-79.5,50.9,-93.0
2025-12-18 16:59:11.153,528,0,99,-16.5,100,-60.0,100,-80.0,43.0,-99.4
2025-12-18 16:59:11.353,529,0,97,-17.8,100,-57.1,100,-80.0,45.1,-96.0
2025-12-18 16:59:11.553,530,0,99,-17.8,100,-57.4,100,-80.5,45.1,-96.4
2025-12-18 16:59:11.753,531,0,102,-18.2,100,-56.6,100,-80.0,46.0,-95.9
2025-12-18 16:59:11.953,532,0,102,-18.7,100,-55.8,100,-80.5,46.7,-95.3
2025-12-18 16:59:12.153,533,0,103,-17.5,100,-57.0,100,-80.0,44.3,-95.8
2025-12-18 16:59:12.353,534,0,104,-19.0,100,-56.8,100,-79.5,47.7,-96.6
2025-12-18 16:59:12.553,535,0,103,-18.6,100,-57.0,100,-79.5,47.1,-96.7
2025-12-18 16:59:12.753,536,0,98,-18.9,100,-54.9,100,-81.0,46.7,-94.4
2025-12-18 16:59:12.952,537,0,98,-18.7,100,-52.6,100,-80.0,45.2,-91.7
2025-12-18 16:59:13.152,538,0,99,-18.0,100,-53.2,100,-80.5,43.8,-92.2
2025-12-18 16:59:13.352,539,0,103,-18.5,100,-55.1,100,-80.5,46.0,-94.4
2025-12-18 16:59:13.552,540,0,100,-17.8,100,-56.9,100,-79.5,44.9,-95.8
2025-12-18 16:59:13.753,541,0,98,-21.7,100,-54.9,100,-79.0,53.9,-95.8
2025-12-18 16:59:13.953,542,0,102,-17.7,100,-58.7,100,-79.5,45.4,-97.6
2025-12-18 16:59:14.153,543,0,100,-18.3,100,-56.2,100,-80.5,46.0,-95.5
2025-12-18 16:59:14.353,544,0,96,-19.4,100,-53.3,100,-80.5,47.4,-92.7
2025-12-18 16:59:14.553,545,0,98,-18.6,100,-58.2,100,-79.5,47.3,-98.0
2025-12-18 16:59:14.753,546,0,99,-17.8,100,-57.0,100,-80.5,45.0,-96.0
2025-12-18 16:59:14.953,547,0,100,-16.9,100,-60.0,100,-79.5,44.0,-98.4
2025-12-18 16:59:15.153,548,0,104,-18.3,100,-55.9,100,-80.5,45.8,-95.2
2025-12-18 16:59:15.353,549,0,98,-18.3,100,-56.0,100,-80.0,45.8,-95.3
2025-12-18 16:59:15.552,550,0,103,-17.9,100,-53.9,100,-79.5,44.0,-92.9
2025-12-18 16:59:15.752,551,0,100,-16.9,100,-58.5,100,-79.5,43.4,-96.6
2025-12-18 16:59:15.952,552,0,105,-18.0,100,-56.7,100,-79.5,45.4,-95.8
2025-12-18 16:59:16.152,553,0,97,-19.6,100,-57.2,100,-79.5,49.4,-97.7
2025-12-18 16:59:16.352,554,0,96,-19.7,100,-51.6,100,-80.0,47.5,-90.7
2025-12-18 16:59:16.548,555,0,99,-19.1,100,-53.0,100,-80.0,46.4,-92.2
2025-12-18 16:59:16.753,556,0,100,-20.3,100,-52.2,100,-80.0,49.1,-91.4
2025-12-18 16:59:16.953,557,0,98,-19.3,100,-53.5,100,-80.5,47.0,-92.8
2025-12-18 16:59:17.153,558,0,96,-20.9,100,-57.3,100,-80.0,52.8,-99.0
2025-12-18 16:59:17.353,559,0,100,-19.3,100,-48.6,100,-80.0,45.0,-86.9
2025-12-18 16:59:17.553,560,0,101,-18.1,100,-51.3,100,-81.0,43.0,-90.2
